VIN (1-10),County,City,State,Postal Code,Year,Make,Model,Type,Eligibility,Range,MSRP,Vehicle Location,longitude,latitude
1FTVW1EV5N,Clark,Vancouver,WA,98682,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.5146473 45.67862),-122.5146473,45.67862
7SAYGDEE5P,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
7SAYGDEE7P,King,Seattle,WA,98144,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30823 47.581975),-122.30823,47.581975
KNDCC3LG1L,Kitsap,Bainbridge Island,WA,98110,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,POINT (-122.5235781 47.6293323),-122.5235781,47.6293323
3FA6P0PU4E,King,Bellevue,WA,98006,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-122.16937 47.571015),-122.16937,47.571015
YV4BC0PL4G,Kitsap,Poulsbo,WA,98370,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,POINT (-122.64177 47.737525),-122.64177,47.737525
JTMAB3FV2M,King,Seattle,WA,98144,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,POINT (-122.30823 47.581975),-122.30823,47.581975
5YJSA1E29M,Snohomish,Marysville,WA,98271,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1713847 48.10433),-122.1713847,48.10433
7FCTGAALXN,King,Seattle,WA,98199,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.394185 47.639195),-122.394185,47.639195
JHMZC5F30J,King,Duvall,WA,98019,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,POINT (-121.9810747 47.7377962),-121.9810747,47.7377962
5YJYGDEE2L,King,Seattle,WA,98109,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.34848 47.632405),-122.34848,47.632405
7SAYGDEE6P,King,Bellevue,WA,98007,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.147385 47.599975),-122.147385,47.599975
5YJYGDEE3L,King,Seattle,WA,98118,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.28339 47.549285),-122.28339,47.549285
YV4BR0DL9J,King,Seattle,WA,98118,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,POINT (-122.28339 47.549285),-122.28339,47.549285
7SAYGDEE1P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
YV4ED3URXN,Thurston,Olympia,WA,98506,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.8874781 47.0519573),-122.8874781,47.0519573
7SAYGDEE7N,King,Seattle,WA,98101,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.335345 47.61079),-122.335345,47.61079
1N4BZ1CV5M,King,Seattle,WA,98118,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.28339 47.549285),-122.28339,47.549285
5YJ3E1EAXL,Snohomish,Bothell,WA,98021,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,POINT (-122.179458 47.802589),-122.179458,47.802589
1V2CMPE80P,Clark,Vancouver,WA,98660,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.675975 45.630465),-122.675975,45.630465
5YJ3E1EB5N,Clark,Vancouver,WA,98665,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.66592 45.678565),-122.66592,45.678565
5YJ3E1EB6J,King,Bothell,WA,98011,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.20578 47.762405),-122.20578,47.762405
7SAYGDEE6N,King,Federal Way,WA,98023,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.36363 47.30675),-122.36363,47.30675
LPSED3KA0N,King,Seattle,WA,98118,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.28339 47.549285),-122.28339,47.549285
YV4ED3UR7N,King,Seattle,WA,98125,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.296385 47.71558),-122.296385,47.71558
JTMEB3FV8N,King,Bellevue,WA,98006,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,POINT (-122.16937 47.571015),-122.16937,47.571015
5YJYGDEE9M,King,Shoreline,WA,98155,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3175 47.7578146),-122.3175,47.7578146
JTDKN3DP4D,King,Seattle,WA,98103,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,POINT (-122.34301 47.659185),-122.34301,47.659185
1N4BZ0CPXH,King,Seattle,WA,98107,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,POINT (-122.37815 47.66866),-122.37815,47.66866
7SAXCBE54P,King,Auburn,WA,98092,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1820969 47.3198995),-122.1820969,47.3198995
WP1BH2AY7P,King,Maple Valley,WA,98038,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,POINT (-122.05191 47.357985),-122.05191,47.357985
WP0AB2Y18M,King,Mercer Island,WA,98040,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
7SAYGDEF6P,King,Sammamish,WA,98074,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.0313266 47.6285782),-122.0313266,47.6285782
7SAYGDEE4N,King,Renton,WA,98056,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.180505 47.500055),-122.180505,47.500055
7SAYGDEE1N,King,Renton,WA,98059,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.15734 47.487175),-122.15734,47.487175
YV4H600N3P,King,Seattle,WA,98115,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.3185 47.67949),-122.3185,47.67949
5YJSA1E65M,King,Seattle,WA,98115,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3185 47.67949),-122.3185,47.67949
1N4AZ0CP6D,King,Seattle,WA,98118,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.28339 47.549285),-122.28339,47.549285
1G1FW6S02H,King,Covington,WA,98042,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.111625 47.36078),-122.111625,47.36078
2C4RC1L73M,King,Covington,WA,98042,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.111625 47.36078),-122.111625,47.36078
1G1FZ6S09L,King,Seattle,WA,98109,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,POINT (-122.34848 47.632405),-122.34848,47.632405
WMW13DJ04P,King,Redmond,WA,98052,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.12302 47.67668),-122.12302,47.67668
WDC0G5EB3K,King,Seattle,WA,98133,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,POINT (-122.34584 47.76726),-122.34584,47.76726
WBY1Z4C59F,King,Bellevue,WA,98006,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,POINT (-122.16937 47.571015),-122.16937,47.571015
5YJ3E1EA8J,King,Sammamish,WA,98075,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.03309 47.58153),-122.03309,47.58153
1N4BZ0CPXG,King,Seattle,WA,98116,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.38679 47.56484),-122.38679,47.56484
5YJ3E1EB4J,Thurston,Olympia,WA,98501,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.89692 47.043535),-122.89692,47.043535
1G1RA6S57J,Kitsap,Port Orchard,WA,98366,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,POINT (-122.639265 47.5373),-122.639265,47.5373
5YJ3E1EA3P,King,Federal Way,WA,98023,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.36363 47.30675),-122.36363,47.30675
5YJYGDEEXM,King,Renton,WA,98057,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.21024 47.4797047),-122.21024,47.4797047
1FTVW1EL5N,King,Tukwila,WA,98168,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.286465 47.476),-122.286465,47.476
1FADP5CUXF,King,Burien,WA,98166,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-122.341345 47.465925),-122.341345,47.465925
5YJSA1E22H,Clark,Camas,WA,98607,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,POINT (-122.405565 45.59009),-122.405565,45.59009
7SAYGDEE2N,King,Seattle,WA,98122,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30839 47.610365),-122.30839,47.610365
7SAYGDEE4N,King,Bellevue,WA,98006,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16937 47.571015),-122.16937,47.571015
5YJSA1E23J,Snohomish,Marysville,WA,98271,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.1713847 48.10433),-122.1713847,48.10433
JA4J24A57J,King,Seattle,WA,98103,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,POINT (-122.34301 47.659185),-122.34301,47.659185
1FADP5CU1E,Kitsap,Kingston,WA,98346,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-122.50156 47.8019),-122.50156,47.8019
JA4J2VA7XN,Kitsap,Poulsbo,WA,98370,2022,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,24,0,POINT (-122.64177 47.737525),-122.64177,47.737525
1N4AZ1CVXM,King,Redmond,WA,98052,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.12302 47.67668),-122.12302,47.67668
WB523CF04R,King,Federal Way,WA,98023,2024,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.36363 47.30675),-122.36363,47.30675
KM8KRDAF2N,King,Sammamish,WA,98075,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
WBY7Z2C58J,King,Seattle,WA,98199,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,0,POINT (-122.394185 47.639195),-122.394185,47.639195
5YJSA1S28F,King,Mercer Island,WA,98040,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
1V2DNPE83P,Thurston,Olympia,WA,98501,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.89692 47.043535),-122.89692,47.043535
1C4RJYB62P,King,Kent,WA,98031,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.2012521 47.3931814),-122.2012521,47.3931814
WBY1Z8C3XH,Jefferson,Port Townsend,WA,98368,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,POINT (-122.7644197 48.1195874),-122.7644197,48.1195874
5YJSA1E46J,King,Kirkland,WA,98033,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.20264 47.6785),-122.20264,47.6785
5YJ3E1EB3N,King,Renton,WA,98059,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.15734 47.487175),-122.15734,47.487175
1G1FY6S08K,King,Seattle,WA,98105,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.319115 47.66132),-122.319115,47.66132
5UXKT0C54G,Cowlitz,Kelso,WA,98626,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,POINT (-122.90724 46.14458),-122.90724,46.14458
5YJSA1E41F,Kitsap,Poulsbo,WA,98370,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,POINT (-122.64177 47.737525),-122.64177,47.737525
1G1RB6E47D,Clark,Vancouver,WA,98682,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,POINT (-122.5146473 45.67862),-122.5146473,45.67862
1FADP5CU4E,Clark,Battle Ground,WA,98604,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,POINT (-122.53218 45.77945),-122.53218,45.77945
7SAYGDEE5P,King,Sammamish,WA,98075,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
1G1FZ6S02P,Jefferson,Port Townsend,WA,98368,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.7644197 48.1195874),-122.7644197,48.1195874
1N4AZ1CPXK,King,Seattle,WA,98199,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-122.394185 47.639195),-122.394185,47.639195
7SAYGDEE0P,King,Mercer Island,WA,98040,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
1V2WNPE81P,King,Bellevue,WA,98006,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16937 47.571015),-122.16937,47.571015
KNDRMDLH9P,King,Redmond,WA,98052,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,POINT (-122.12302 47.67668),-122.12302,47.67668
WP0AB2Y11L,King,Seattle,WA,98117,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203,0,POINT (-122.37275 47.68968),-122.37275,47.68968
WBY73AW09P,Snohomish,Bothell,WA,98012,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
KM8KNDAF5P,King,Renton,WA,98059,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.15734 47.487175),-122.15734,47.487175
5YJ3E1EB5M,King,Seattle,WA,98199,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.394185 47.639195),-122.394185,47.639195
5UXTA6C04M,Clark,Camas,WA,98607,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,POINT (-122.405565 45.59009),-122.405565,45.59009
5YJ3E1EB2M,Kitsap,Bremerton,WA,98310,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.611365 47.575195),-122.611365,47.575195
7FCTGAAL4N,Thurston,Olympia,WA,98502,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.92145 47.045935),-122.92145,47.045935
5YJ3E1EB1N,King,Bellevue,WA,98006,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16937 47.571015),-122.16937,47.571015
7SAYGDEEXP,King,Seattle,WA,98105,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.319115 47.66132),-122.319115,47.66132
JN1BF0BA3P,King,Seattle,WA,98199,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.394185 47.639195),-122.394185,47.639195
7SAYGAEEXN,King,Seattle,WA,98107,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.37815 47.66866),-122.37815,47.66866
7SAYGAEE9P,King,Seattle,WA,98118,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.28339 47.549285),-122.28339,47.549285
5YJYGDEE2L,King,Bellevue,WA,98004,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.201905 47.61385),-122.201905,47.61385
1FADP5EU4H,King,Shoreline,WA,98133,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,POINT (-122.34584 47.76726),-122.34584,47.76726
7SAYGDEE0P,King,Maple Valley,WA,98038,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.05191 47.357985),-122.05191,47.357985
5UX43EU02R,King,Bellevue,WA,98004,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,0,POINT (-122.201905 47.61385),-122.201905,47.61385
WA1VAAGE0K,King,Seattle,WA,98199,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,POINT (-122.394185 47.639195),-122.394185,47.639195
7SAXCBE50N,King,Seattle,WA,98105,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.319115 47.66132),-122.319115,47.66132
5YJ3E1EA3M,Kitsap,Poulsbo,WA,98370,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.64177 47.737525),-122.64177,47.737525
5YJYGDEE7L,King,Seattle,WA,98105,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.319115 47.66132),-122.319115,47.66132
5YJ3E1EAXK,King,Renton,WA,98057,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.21024 47.4797047),-122.21024,47.4797047
WVWKR7AU2K,King,Shoreline,WA,98177,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,POINT (-122.382425 47.77279),-122.382425,47.77279
1N4BZ1CP7K,King,Seattle,WA,98109,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-122.34848 47.632405),-122.34848,47.632405
5YJ3E1EB2P,King,Seattle,WA,98115,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3185 47.67949),-122.3185,47.67949
YV4ED3UR6M,King,Seattle,WA,98144,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30823 47.581975),-122.30823,47.581975
7SAYGDEE5P,King,Bellevue,WA,98005,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16085 47.624515),-122.16085,47.624515
5YJ3E1ECXL,Clark,Vancouver,WA,98686,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,POINT (-122.6483953 45.7010427),-122.6483953,45.7010427
1G1FZ6S03L,Kitsap,Bainbridge Island,WA,98110,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,POINT (-122.5235781 47.6293323),-122.5235781,47.6293323
5YJSA1E21J,King,Mercer Island,WA,98040,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
5YJ3E1EA7P,King,Redmond,WA,98052,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.12302 47.67668),-122.12302,47.67668
5YJXCDE23L,King,Sammamish,WA,98075,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,POINT (-122.03309 47.58153),-122.03309,47.58153
JHMZC5F10K,King,Kenmore,WA,98028,2019,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,POINT (-122.2504747 47.7617128),-122.2504747,47.7617128
5YJYGDEF0M,King,Sammamish,WA,98074,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.0313266 47.6285782),-122.0313266,47.6285782
5YJYGDEE8L,King,Issaquah,WA,98029,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-121.9993659 47.5484866),-121.9993659,47.5484866
1N4AZ0CP9E,King,Seattle,WA,98107,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.37815 47.66866),-122.37815,47.66866
JTDKARFP4J,King,Bellevue,WA,98008,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.11832 47.6245),-122.11832,47.6245
JTDKARFP4L,Clark,Vancouver,WA,98661,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.641835 45.638545),-122.641835,45.638545
7SAYGAEE4N,Clark,Camas,WA,98607,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.405565 45.59009),-122.405565,45.59009
5YJ3E1EB6J,King,Shoreline,WA,98155,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.3175 47.7578146),-122.3175,47.7578146
5YJ3E1EB9J,King,Bellevue,WA,98006,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.16937 47.571015),-122.16937,47.571015
7SAYGDEE9P,King,Seattle,WA,98105,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.319115 47.66132),-122.319115,47.66132
5YJYGDEE9M,King,Carnation,WA,98014,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.9105947 47.6483005),-121.9105947,47.6483005
7PDSGABA0P,Kitsap,Bremerton,WA,98311,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.6466274 47.6341188),-122.6466274,47.6341188
5YJSA1E26K,Clark,Camas,WA,98607,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,POINT (-122.405565 45.59009),-122.405565,45.59009
KM8KNDAF9P,King,Seattle,WA,98118,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.28339 47.549285),-122.28339,47.549285
WBY33AW08P,King,Sammamish,WA,98075,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
7SAYGDEE3P,King,Issaquah,WA,98029,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.9993659 47.5484866),-121.9993659,47.5484866
7SAYGDEE8P,King,Mercer Island,WA,98040,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
5YJ3E1EBXM,King,Seattle,WA,98116,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.38679 47.56484),-122.38679,47.56484
KNDC3DLC4P,King,Des Moines,WA,98198,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3219166 47.4013897),-122.3219166,47.4013897
