VIN (1-10),County,City,State,Postal Code,Year,Make,Model,Type,Eligibility,Range,MSRP,Vehicle Location,longitude,latitude
5YJ3E1EA2N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.32863 47.46233),-122.32863,47.46233
KNDCE3LGXN,King,Covington,WA,98042,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.111625 47.36078),-122.111625,47.36078
1C4JJXP61P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,POINT (-122.29179 47.43473),-122.29179,47.43473
1C4RJYB68P,King,Tukwila,WA,98188,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.29179 47.43473),-122.29179,47.43473
JTDKAMFPXN,Clark,Ridgefield,WA,98642,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.74291 45.818445),-122.74291,45.818445
JTMABABA1P,King,Seattle,WA,98107,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.37815 47.66866),-122.37815,47.66866
5YJ3E1EBXJ,King,Maple Valley,WA,98038,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.05191 47.357985),-122.05191,47.357985
5YJ3E1EA0P,Clark,Vancouver,WA,98686,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.6483953 45.7010427),-122.6483953,45.7010427
5YJSA1E25K,King,Snoqualmie,WA,98065,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,POINT (-121.8740496 47.5345546),-121.8740496,47.5345546
JTDKN3DP1D,King,Des Moines,WA,98198,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,POINT (-122.3219166 47.4013897),-122.3219166,47.4013897
1N4AZ0CP2D,King,Lake Forest Park,WA,98155,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.3175 47.7578146),-122.3175,47.7578146
WBY73AW0XP,King,Shoreline,WA,98133,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.34584 47.76726),-122.34584,47.76726
5YJ3E1EA9N,King,Bellevue,WA,98005,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16085 47.624515),-122.16085,47.624515
7SAYGDEE1P,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.20578 47.762405),-122.20578,47.762405
5YJ3E1EA6P,Clark,Vancouver,WA,98683,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.4853873 45.6083347),-122.4853873,45.6083347
5YJSA1H26F,King,Seattle,WA,98109,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,POINT (-122.34848 47.632405),-122.34848,47.632405
5YJ3E1EA1K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.12302 47.67668),-122.12302,47.67668
1N4AZ1CP1L,Clark,Vancouver,WA,98683,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,POINT (-122.4853873 45.6083347),-122.4853873,45.6083347
1G1FY6S05P,Thurston,Olympia,WA,98502,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.92145 47.045935),-122.92145,47.045935
KNDCT3L18P,King,Seattle,WA,98126,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.374105 47.54468),-122.374105,47.54468
JTMFB3FV2M,Cowlitz,Castle Rock,WA,98611,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,POINT (-122.90778 46.2744),-122.90778,46.2744
1V25MPE86P,King,Seattle,WA,98103,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.34301 47.659185),-122.34301,47.659185
5YJ3E1EA5J,King,Kirkland,WA,98034,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.209285 47.71124),-122.209285,47.71124
1N4BZ1DPXL,King,Seattle,WA,98107,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.37815 47.66866),-122.37815,47.66866
1N4BZ1DP7L,King,Kirkland,WA,98034,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.209285 47.71124),-122.209285,47.71124
1G1FZ6S09P,King,Seattle,WA,98119,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.363815 47.63046),-122.363815,47.63046
5YJ3E1EA2J,King,Seattle,WA,98125,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.296385 47.71558),-122.296385,47.71558
7SAYGDEE5P,Thurston,Olympia,WA,98513,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.817545 46.98876),-122.817545,46.98876
5YJXCBE20G,King,Sammamish,WA,98075,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,POINT (-122.03309 47.58153),-122.03309,47.58153
1N4AZ0CP6D,King,Seattle,WA,98107,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.37815 47.66866),-122.37815,47.66866
1N4AZ0CP7F,King,Renton,WA,98059,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.15734 47.487175),-122.15734,47.487175
5UXTA6C06N,King,Lake Forest Park,WA,98155,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,POINT (-122.3175 47.7578146),-122.3175,47.7578146
KNDCC3LG3N,King,Seattle,WA,98107,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.37815 47.66866),-122.37815,47.66866
5YJ3E1EB2K,Clark,Yacolt,WA,98675,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.4066726 45.8651816),-122.4066726,45.8651816
7SAYGDEF3P,King,Federal Way,WA,98003,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.31327 47.32309),-122.31327,47.32309
7SAYGDEE5N,King,Auburn,WA,98092,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1820969 47.3198995),-122.1820969,47.3198995
5YJ3E1EB0N,King,Seattle,WA,98122,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30839 47.610365),-122.30839,47.610365
7SAYGAEE4P,King,Woodinville,WA,98072,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.151665 47.75855),-122.151665,47.75855
5YJYGDEE3L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.1873 47.820245),-122.1873,47.820245
KNDCD3LD4N,King,Shoreline,WA,98133,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,POINT (-122.34584 47.76726),-122.34584,47.76726
KL8CL6S04F,King,Seattle,WA,98103,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,POINT (-122.34301 47.659185),-122.34301,47.659185
JHMZC5F32J,King,Sammamish,WA,98074,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,POINT (-122.0313266 47.6285782),-122.0313266,47.6285782
5YJSA1E26J,King,Kirkland,WA,98033,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.20264 47.6785),-122.20264,47.6785
5YJYGDEE3M,Thurston,Olympia,WA,98501,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.89692 47.043535),-122.89692,47.043535
WBA8E1C54H,King,Seattle,WA,98136,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,POINT (-122.388675 47.5415),-122.388675,47.5415
5YJ3E1EB0N,King,Enumclaw,WA,98022,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.98953 47.20347),-121.98953,47.20347
5YJ3E1EA6J,Clark,Camas,WA,98607,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.405565 45.59009),-122.405565,45.59009
5YJYGDEE8M,King,Seattle,WA,98126,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.374105 47.54468),-122.374105,47.54468
5YJ3E1EA6P,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.209285 47.71124),-122.209285,47.71124
5YJ3E1EB5L,Clark,La Center,WA,98629,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,POINT (-122.6706246 45.8662548),-122.6706246,45.8662548
5YJ3E1EB7P,King,Shoreline,WA,98177,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.382425 47.77279),-122.382425,47.77279
KNDCR3L18P,Clark,Vancouver,WA,98683,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.4853873 45.6083347),-122.4853873,45.6083347
1G1FZ6S04M,King,Maple Valley,WA,98038,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.05191 47.357985),-122.05191,47.357985
1G1FW6S0XJ,Clark,Vancouver,WA,98684,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.51692 45.6228),-122.51692,45.6228
5YJYGDEE7L,King,Seattle,WA,98117,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.37275 47.68968),-122.37275,47.68968
WA1VAAGE5K,Snohomish,Bothell,WA,98012,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJ3E1EB8L,King,Maple Valley,WA,98038,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,POINT (-122.05191 47.357985),-122.05191,47.357985
3FMTK3SU3P,King,Federal Way,WA,98003,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.31327 47.32309),-122.31327,47.32309
7SAYGDEE5N,King,Mercer Island,WA,98040,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
5YJ3E1EAXK,King,Sammamish,WA,98074,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.0313266 47.6285782),-122.0313266,47.6285782
WA1E2AFY9N,King,Seattle,WA,98199,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,POINT (-122.394185 47.639195),-122.394185,47.639195
1N4AZ1CP8L,Snohomish,Lake Stevens,WA,98258,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,POINT (-122.112265 48.0047),-122.112265,48.0047
LPSED3KA6N,King,Bothell,WA,98011,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.20578 47.762405),-122.20578,47.762405
5YJYGAEE5M,King,Black Diamond,WA,98010,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.00451 47.312185),-122.00451,47.312185
1G1FZ6S00P,King,Shoreline,WA,98133,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.34584 47.76726),-122.34584,47.76726
1G1RD6S58H,King,Maple Valley,WA,98038,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,POINT (-122.05191 47.357985),-122.05191,47.357985
7SAYGAEE6P,Snohomish,Lynnwood,WA,98036,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.316675 47.819365),-122.316675,47.819365
1C4JJXN6XP,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,POINT (-122.29179 47.43473),-122.29179,47.43473
KNDC3DLC9P,King,Seatac,WA,98148,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.32863 47.46233),-122.32863,47.46233
7SAXCAE51P,King,Issaquah,WA,98027,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03646 47.534065),-122.03646,47.534065
1G1FX6S09J,King,Seattle,WA,98144,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.30823 47.581975),-122.30823,47.581975
5YJYGDEE8L,King,Bellevue,WA,98005,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,POINT (-122.16085 47.624515),-122.16085,47.624515
7SAYGAEE7N,King,Sammamish,WA,98029,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-121.9993659 47.5484866),-121.9993659,47.5484866
YV4ED3UM2P,King,Bothell,WA,98011,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.20578 47.762405),-122.20578,47.762405
1C4JJXN61P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,POINT (-122.29179 47.43473),-122.29179,47.43473
1N4AZ0CPXD,King,Shoreline,WA,98155,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.3175 47.7578146),-122.3175,47.7578146
5YJ3E1EA9J,King,Mercer Island,WA,98040,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
5YJ3E1EB2N,King,Bellevue,WA,98006,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.16937 47.571015),-122.16937,47.571015
1N4AZ0CP0E,King,Kent,WA,98030,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.199755 47.37483),-122.199755,47.37483
WB523CF02R,Snohomish,Bothell,WA,98012,2024,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJXCAE23H,King,Newcastle,WA,98059,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,POINT (-122.15734 47.487175),-122.15734,47.487175
7SAYGDEE3P,King,Seattle,WA,98121,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.344125 47.61546),-122.344125,47.61546
1N4AZ0CP8D,Kitsap,Port Orchard,WA,98367,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.6847073 47.50524),-122.6847073,47.50524
1G1FY6S0XP,King,Federal Way,WA,98023,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.36363 47.30675),-122.36363,47.30675
KM8KRDAF1P,King,Federal Way,WA,98003,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.31327 47.32309),-122.31327,47.32309
5YJ3E1EA7P,King,Sammamish,WA,98075,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
JTDKARFP7J,Island,Oak Harbor,WA,98277,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.6788673 48.2897314),-122.6788673,48.2897314
5YJ3E1EA3K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.12302 47.67668),-122.12302,47.67668
KNDJX3AE9G,Clark,Vancouver,WA,98686,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,POINT (-122.6483953 45.7010427),-122.6483953,45.7010427
5YJ3E1EA0N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.32863 47.46233),-122.32863,47.46233
7SAYGDEE8P,King,Kenmore,WA,98028,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2504747 47.7617128),-122.2504747,47.7617128
1N4AZ0CP4D,King,Redmond,WA,98052,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,POINT (-122.12302 47.67668),-122.12302,47.67668
7SAYGDEF7P,King,Federal Way,WA,98003,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.31327 47.32309),-122.31327,47.32309
1C4RJYE62N,Clark,Vancouver,WA,98660,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,POINT (-122.675975 45.630465),-122.675975,45.630465
7SAYGDEE1N,King,Sammamish,WA,98075,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.03309 47.58153),-122.03309,47.58153
7SAYGDEE1P,King,Seattle,WA,98126,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.374105 47.54468),-122.374105,47.54468
WMEEJ9AAXF,Clark,Vancouver,WA,98663,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,POINT (-122.666325 45.641205),-122.666325,45.641205
5YJSA1E5XM,King,Seattle,WA,98116,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.38679 47.56484),-122.38679,47.56484
4JGDM4EB0P,Clark,Vancouver,WA,98684,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.51692 45.6228),-122.51692,45.6228
5YJ3E1EAXP,King,Seattle,WA,98115,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.3185 47.67949),-122.3185,47.67949
7SAYGAEE4P,King,Maple Valley,WA,98038,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.05191 47.357985),-122.05191,47.357985
5YJ3E1EA2M,King,Mercer Island,WA,98040,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.2377542 47.582905),-122.2377542,47.582905
7SAYGDEE2P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.73125 45.923065),-122.73125,45.923065
KM8KNDAF9P,Kitsap,Silverdale,WA,98383,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.668076 47.665978),-122.668076,47.665978
5YJXCAE24J,King,Bothell,WA,98011,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,POINT (-122.20578 47.762405),-122.20578,47.762405
5YJSA1E27J,King,Sammamish,WA,98075,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.03309 47.58153),-122.03309,47.58153
WVGTMPE23M,King,Seattle,WA,98121,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.344125 47.61546),-122.344125,47.61546
5YJYGDEE7M,Clark,Vancouver,WA,98682,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.5146473 45.67862),-122.5146473,45.67862
5YJ3E1EBXN,King,Kirkland,WA,98034,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.209285 47.71124),-122.209285,47.71124
1N4BZ1CP9K,King,Seattle,WA,98115,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-122.3185 47.67949),-122.3185,47.67949
7SAYGDEE2P,King,Seattle,WA,98112,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.30764 47.62523),-122.30764,47.62523
3FMTK1RM8N,King,Redmond,WA,98052,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.12302 47.67668),-122.12302,47.67668
7SAYGDEF9P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJ3E1EB2K,King,Seattle,WA,98126,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.374105 47.54468),-122.374105,47.54468
KM8KMDAF4N,Clark,Camas,WA,98607,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.405565 45.59009),-122.405565,45.59009
7SAYGAEE6N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJ3E1EB3K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,POINT (-122.12302 47.67668),-122.12302,47.67668
7SAYGDEE8N,King,Seatac,WA,98148,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.32863 47.46233),-122.32863,47.46233
1N4AZ0CP5G,King,Seattle,WA,98199,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,POINT (-122.394185 47.639195),-122.394185,47.639195
1N4BZ1CP6K,King,Seattle,WA,98112,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,POINT (-122.30764 47.62523),-122.30764,47.62523
WAUUPBFF3G,Snohomish,Bothell,WA,98012,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,POINT (-122.1873 47.820245),-122.1873,47.820245
5YJXCDE49H,King,Seattle,WA,98199,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,POINT (-122.394185 47.639195),-122.394185,47.639195
5YJ3E1EA2N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.32863 47.46233),-122.32863,47.46233
1G1RD6E42C,Thurston,Tenino,WA,98589,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,POINT (-122.85403 46.856085),-122.85403,46.856085
1C4JJXP63P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,POINT (-122.29179 47.43473),-122.29179,47.43473
7SAXCDE51P,Clark,Washougal,WA,98671,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.35465 45.58359),-122.35465,45.58359
WBY1Z4C56E,Kitsap,Bremerton,WA,98312,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,POINT (-122.65223 47.57192),-122.65223,47.57192
5YJSA1E22J,Clark,Vancouver,WA,98661,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,POINT (-122.641835 45.638545),-122.641835,45.638545
KNDJX3AE9G,King,Kent,WA,98031,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,POINT (-122.2012521 47.3931814),-122.2012521,47.3931814
7SAYGDEE5N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,POINT (-122.1873 47.820245),-122.1873,47.820245
